Rest_id,name,lat,lon,rating
1058,Moti Mahal Delux,28.5735944,77.2301869,3.8
1059,Raro,28.5732529,77.2303666,3.7
1060,Sagar Ratna,28.5731228,77.2304115,3.7
1061,Subway,28.5732209,77.2305013,3.6
1062,Swagath,28.5735453,77.230142,3.9
1063,The Jugaad Cafe Bar,28.5735944,77.2301869,3.8
1064,Mehfil,28.5740102,77.2284355,2.4
1065,Bonne Bouche,28.5734471,77.2300522,4.1
1066,Cafe Yell,28.5735944,77.2301869,4.4
1067,Defence Bakery,28.5737979,77.2301021,4.1
1068,Desi Vibes,28.5738142,77.230142,4
1069,Ek Bar,28.57481074,77.23797072,4.1
1070,Hwealthcafe,28.5745182,77.2290642,4.1
1071,Kathputli,28.5737426,77.230456,4.1
1072,Kulfiano,28.5734173,77.2306809,4
1073,RoadRomeo,28.5732529,77.2303666,4
1074,Sagar Ratna,28.5733831,77.2303217,4
1075,The Culinary Pitaara,28.5742151,77.228705,4.2
1076,Whipped,28.5739038,77.230142,4.2
1077,A Vaishno Bhojnalaya,28.6952736,77.2039877,3.1
1078,Aim Delhi Cafe,28.7012381,77.208764,3.4
1079,Apni Rasoi,28.6984992,77.2076173,2.8
1080,Blue Bull Cafe,28.6956951,77.2041824,2.8
1081,Cafe Bethak,28.6949468,77.2043172,3.4
1082,Cafe Coffee Day,28.6984528,77.2063856,3.4
1083,Cafe Coffee Day,28.69471,77.2041824,3.2
1084,Chakhlo Food Court,28.6986347,77.2058893,2.6
1085,Frontier,28.7014883,77.2066978,3
1086,Good Foods,28.6896167,77.1968157,3.3
1087,Grain Bell Restaurant,28.7039175,77.2105606,2.8
1088,Green Chick Chop,28.6949494,77.2040261,3.1
1089,Jai Hind Dairy,28.6958742,77.2041824,2.8
1090,Kaveri,28.6946441,77.2052412,3.3
1091,Khushboo Vaishno Dhaba,28.7099688,77.2045418,2.9
1092,Korea Restaurant,28.7012872,77.2088089,3
1093,Kukkad Nukkad,28.6955226,77.2040656,3
1094,Metro Fast Food,28.6950637,77.2127619,2.6
1095,Mughlai Flavours,28.6944781,77.2050359,3.2
1096,Pitstop,28.7022489,77.2057546,3.3
1097,Pizza Hut,28.6953048,77.2042264,3.4
1098,Qash Retro Bar,28.6958019,77.2043621,2.7
1099,Red Chillies,28.6961065,77.2041877,3.3
1100,Samrat Bakers,28.6984683,77.2075896,2.6
1101,Samrat Restaurant,28.6989923,77.2051324,3.4
1102,Shammi Bhai Lassi Wala,28.6989525,77.2049573,3.2
1103,Shooters Lounge and Bar,28.6944094,77.2043172,2.7
1104,Singh Ching,28.6956951,77.2041824,3.4
1105,Southy,28.6983664,77.2062475,2.6
1106,Take n Taste Shawarma Zone,28.69445928,77.20517535,3
1107,The Night Owl,28.6991883,77.2048468,2.8
1108,Spezia Bistro,28.694839,77.2041413,4.6
1109,Cent Percent The Pastry Shop,28.6963995,77.2044468,3.6
1110,Laxmi Ice Cream,28.6968859,77.2044507,3.7
1111,Mirch Masala MM Cafe,28.6959218,77.20421,3.7
1112,Moh Maya Cafe,28.694703,77.204109,3.7
1113,SuperHero Cafe,28.6959407,77.207686,3.8
1114,Suresh Fast Food,28.6947235,77.2052605,3.7
1115,Wood Box Cafe,28.6943941,77.2047986,3.8
1116,Sagar Ratna,28.6979196,77.2077758,2.4
1117,Slice of Italy,28.6955728,77.2040764,2.4
1118,Bakar The Cafe,28.6951306,77.2031499,4.1
1119,Indus Flavour,28.6956238,77.2029696,4.1
1120,Raw Creams,28.6958424,77.2043172,4.3
1121,Ricos,28.6948159,77.2041921,4.3
1122,The Hudson Cafe,28.6949468,77.2043172,4.4
1123,Assam Food Stall,28.5730696,77.2063385,2.8
1124,Darbar E Awadh,28.5733089,77.2069673,3.2
1125,Hotel Tamil Nadu,28.57298,77.2063385,3.1
1126,Incrivel Goa,28.5731135,77.2062293,2.5
1127,Lakshadweep,28.5733751,77.2071919,2.8
1128,Odisha,28.5736502,77.2067876,3.1
1129,Shillong View,28.573381,77.207032,3
1130,Wazwan,28.5734071,77.2070571,3.1
1131,Zayaka,28.5733139,77.2072657,2.8
1132,Bihar ki Rasoi,28.5733557,77.2065181,3.5
1133,Bijoli Grill,28.57298,77.2063385,3.7
1134,Maharashtra Food Stall,28.5731102,77.2062936,3.6
1135,Manipur Food Stall,28.5733557,77.2065181,3.6
1136,Momo Mia,28.5733089,77.2069673,3.8
1137,Mother Dairy Ice Cream,28.5730696,77.2063385,3.5
1138,Nagaland,28.573123,77.2062457,3.7
1139,Navdanya Organic Food Cafe,28.5731173,77.2062671,3.5
1140,Tashi Delek Food Stall,28.5733237,77.2066529,3.5
1141,Punjabi Rasoi,28.5731266,77.2062599,2.3
1142,Aggarwal Bikaner Sweets,28.6840941,77.3263341,3
1143,Angels Kitchen,28.69405251,77.32792842,3.2
1144,Bravo Diet Food and Nutrition,28.6880418,77.3228257,3
1145,Chacha Chicken,28.6866525,77.3243611,2.8
1146,Chao Cart,28.6812709,77.3133238,3.3
1147,Chimney,28.68787472,77.31063947,2.9
1148,Chutneez Ishtyle Bar and Dining,28.6758998,77.3216767,3.3
1149,Deep Chicken Point,28.6785183,77.3138803,3
1150,Govind Dhaba,28.681041,77.3187967,3.4
1151,Huddle Cafe,28.680441,77.3165977,3.4
1152,Kovilakam,28.6840123,77.3265239,3.2
1153,New South Indian Hut,28.6827502,77.3235369,3.1
1154,Night Bite,28.68331488,77.31573399,2.6
1155,Pizza Station,28.68426375,77.32611515,3
1156,Pummy Restaurant,28.6815286,77.3212477,2.7
1157,Republic of Chicken,28.6877871,77.3237521,3
1158,Shahi Zaikaa,28.6839708,77.3263201,3
1159,Shubham,28.6780803,77.3149321,2.7
1160,South Indian Corner,28.6817639,77.3203722,3.3
1161,Sultan Food,28.6818859,77.3225314,3.1
1162,Uncle Bakery,28.6804166,77.3175002,3.1
1163,Urban Chopstick,28.6781679,77.3135599,2.6
1164,Urban Kabab,28.6784414,77.3130113,3.1
1165,Urban Punjab,28.6805428,77.3172671,3.2
1166,Pizza Hut Delivery,28.6759651,77.32103,3.6
1167,Slice of Italy,28.67810565,77.30849136,2.3
1168,Bemisaal,28.6301104,77.0800517,3.4
1169,Grillz,28.6301427,77.0813721,2.5
1170,Tandoor Ka Zaika,28.6301924,77.0807745,2.6
1171,The Barley House,28.6298202,77.0815256,3.4
1172,Muffins,28.6305419,77.0813133,3.5
1173,Dilli Darbar,28.6300877,77.0818722,2.3
1174,Cafe Coffee Day,28.7029361,77.1582677,3
1175,Kings Kulfi,28.7029361,77.1582677,3.3
1176,Cafe E,28.54283324,77.15665989,3.5
1177,Habibi,28.527655,77.2170282,3.1
1178,Tikka Town,28.52890209,77.21589714,2.8
1179,Al Zaitoon,28.52888088,77.21593738,3.5
1180,Foodhall,28.52766814,77.21723221,3.9
1181,The Beer Cafe,28.53230279,77.21922308,3.5
1182,Big Chill,28.52817627,77.21779615,4.4
1183,Cinnabon,28.52799453,77.21694253,4.1
1184,RollsKing,28.52888088,77.21593738,4.1
1185,Tikka Town,28.5429069,77.1555539,3.2
1186,Cafe Brown Sugar,28.54273752,77.15549883,3.6
1187,Chaayos,28.54284148,77.15574123,3.9
1188,Cinnabon,28.542494,77.15598,3.9
1189,Foodhall,28.54270924,77.15693682,3.7
1190,Keventers,28.5427387,77.15570837,3.8
1191,Krispy Kreme,28.54268656,77.15590451,3.9
1192,Mad Over Donuts,28.54260469,77.15601213,3.7
1193,Starbucks,28.54234722,77.15557222,3.9
1194,The Beer Cafe,28.54260027,77.15613484,3.8
1195,Flaming Wok,28.5762189,77.1951986,2.7
1196,Frontier,28.5761036,77.194929,3
1197,Subway,28.5762189,77.1951986,2.4
1198,Twenty Four Seven,28.6021693,77.2374755,2.9
1199,Aggarwal Sweets,28.55948889,77.25664444,2.7
1200,Bikaner Sweets,28.55600833,77.25097778,2.8
1201,Cafe Coffee Day,28.558244,77.245962,2.7
1202,Delhi Rasoi,28.55801293,77.24570923,3.3
1203,Food Land,28.55561316,77.25065019,3.2
1204,Halka Fulka,28.555408,77.251334,3.1
1205,Hasty Tasty,28.559209,77.256582,2.8
1206,Ikreate,28.5618466,77.2540139,3.1
1207,Kolkata Hot Kathi Roll,28.55546709,77.24970538,2.7
1208,Kowloon Express,28.5532108,77.2474937,3.4
1209,LaDiDa,28.5573496,77.2460754,3.2
1210,Mughals Rasoi,28.55559431,77.24965878,3.2
1211,Naagar Foods,28.5566725,77.2534918,3.1
1212,Novelty Chicken Corner,28.55942527,77.25683268,3.3
1213,Raju Vaishnav Dhaba,28.55691625,77.2515556,3.2
1214,Republic of Chicken,28.5530398,77.2475416,2.9
1215,Shiv Shakti Vaishno Bhojnalaya,28.55872293,77.24604115,3.1
1216,Spice Tree,28.55342536,77.24759415,2.7
1217,Vadapav Junction,28.560028,77.254524,3.2
1218,Zaaika Junction,28.55854948,77.24581651,3.1
1219,Asian Haus,28.55602603,77.25135762,4.1
1220,Bake Club,28.6448006,77.1735895,3.2
1221,Barichi,28.6455402,77.1698272,2.9
1222,Barista,28.6455589,77.1731083,3.2
1223,Baskin Robbins,28.6441003,77.1747039,2.6
1224,Blue Water Grille Express,28.6457029,77.1741932,2.6
1225,Cafe Coffee Day,28.6449368,77.1696522,2.9
1226,Chinese Food,28.6457707,77.1743474,3.1
1227,Chinese King,28.64428733,77.17413515,2.5
1228,Cocoberry,28.6452876,77.172769,3.3
1229,Eggless Dukes,28.6447002,77.1737102,3.1
1230,Empire The Meat Shop,28.6461308,77.1736976,3.3
1231,FOG Cafe and Lounge,28.6445596,77.1716041,3
1232,Green Chick Chop,28.6458084,77.1740625,3.3
1233,Keventers,28.6458375,77.1741502,3
1234,Pick Fresh Fish,28.645748,77.1741204,3.2
1235,Sat Guru Dhaba,28.6463295,77.1730339,2.6
1236,Sharazz,28.6446627,77.1738144,3.2
1237,Spice Box,28.6439586,77.1746349,3.4
1238,The Taste of India,28.6444715,77.17371749,3.2
1239,Twenty Four Seven,28.6458333,77.173298,3
1240,Wrapss,28.6463046,77.1731998,3.1
1241,Naivedyam,28.6438411,77.1760203,3.6
1242,Punjabi Chaap Corner,28.6440899,77.1746447,3.5
1243,Rice Bowl,28.6448457,77.1701447,3.7
1244,The Diet Kitchen,28.6455073,77.1742239,3.9
1245,The Yellow Chef,28.6462385,77.1734166,3.7
1246,Tsui Wong,28.6446415,77.1738702,3.8
1247,WeDesi Flavours,28.6449035,77.1765254,3.9
1248,Stabbers,28.6460278,77.1738744,2.4
1249,Cafe Coffee Day,28.5514411,77.2517407,3.1
1250,Chicago Pizza,28.551456,77.2514264,2.5
1251,Drool Waffles,28.5514005,77.2517856,3.1
1252,Gelato Vinto,28.5514411,77.2517407,3.3
1253,Joost Juice Bar,28.5514411,77.2517407,3.2
1254,Moti Mahal Delux,28.551456,77.2514264,3.1
1255,Sagar Ratna,28.551456,77.2514264,3.3
1256,Chaayos,28.5511401,77.2518754,3.6
1257,Dimcha,28.5514176,77.2519652,3.9
1258,Keventers,28.551456,77.2514264,3.9
1259,Sona Pure Veg Paradise,28.551456,77.2514264,3.8
1260,Subway,28.551456,77.2514264,3.8
1261,The Crunch Box,28.5514005,77.2517856,3.7
1262,FIO Cookhouse and Bar,28.5512512,77.251157,4
1263,Lord of the Drinks Forum,28.5513364,77.252055,4.2
1264,The Chatter House,28.5515157,77.252055,4
1265,The Flying Saucer Cafe,28.5514517,77.2523244,4.3
1266,Essex Collections Patisserie,28.5437894,77.2011867,3.4
1267,Essex Village Garden,28.5439726,77.2014089,3.4
1268,Andhra Bhavan,28.6171019,77.225522,4.2
1269,Barista,28.570351,77.268165,3.2
1270,FIO Country Kitchen and Bar,28.51423729,77.19707139,4.2
1271,Bunty Dhaba,28.6588784,77.27280054,2.8
1272,Chinese Inn,28.6503577,77.2742445,2.8
1273,Grub Street,28.65482657,77.27558903,3.4
1274,Guru Kripa,28.6529689,77.2709113,3
1275,Himcream,28.65092671,77.2749795,3.3
1276,Rahul Meat Corner,28.65745298,77.2739834,3.1
1277,Ramesh Vaishno Dhaba,28.65791871,77.27375876,2.7
1278,The Chinese Hut,28.65345053,77.27286156,2.8
1279,Ramesh Vaishno Dhaba,28.65758714,77.2740471,3.5
1280,Barbeque Nation,28.665829,77.303949,4
1281,Burger King,28.6681812,77.1120546,3.4
1282,BED,28.5564122,77.2328365,3
1283,Hunger Strike,28.5510721,77.2341837,3.3
1284,Nescafe,28.5502291,77.2352165,3.4
1285,New Bengal Sweets,28.5504788,77.2345429,3.1
1286,Red Wok,28.5467137,77.2439728,3.3
1287,Room Service,28.5501971,77.2353512,3.4
1288,Samavar,28.5462678,77.2440227,3.3
1289,Subway,28.5505215,77.234992,2.5
1290,The Cocktail House,28.5510276,77.234278,3.4
1291,The Food Junction,28.5469314,77.243434,2.8
1292,The Kathis,28.5493861,77.2362493,3
1293,The Munchbox,28.5502088,77.2350504,3.4
1294,The Sugar Story,28.5504467,77.2327916,3.3
1295,Owl is Well,28.54163598,77.24070288,4.5
1296,Baking Bad,28.54865381,77.24227265,3.8
1297,Baskin Robbins,28.5484106,77.2368331,3.6
1298,Bliss Bakery,28.5500924,77.2337795,3.8
1299,Bun Intended,28.54763391,77.24445798,3.9
1300,Cafe Culture,28.54967193,77.23642308,3.8
1301,Cafe Diva,28.5566428,77.2333753,3.9
1302,Cafe Turtle,28.5564784,77.233061,3.5
1303,Captain Grub,28.5502611,77.2350818,3.7
1304,Cocoberry,28.5501728,77.2330661,3.9
1305,Ding Ding,28.54953822,77.23671846,3.9
1306,Elation,28.5496144,77.2362942,3.8
1307,For the Love of Cake,28.5510721,77.2341837,3.8
1308,Hungry Pistals,28.5351803,77.2127245,3.7
1309,Londoners,28.5498001,77.2358901,3.8
1310,Mad Over Donuts,28.5499281,77.2334652,3.8
1311,New Minar,28.5508679,77.2344254,3.6
1312,Prince Chaat Corner,28.5494743,77.2362677,3.7
1313,Side Wok,28.556472,77.2334652,3.8
1314,Starbucks,28.5497965,77.23637111,3.5
1315,Thai House by Kylin,28.5568711,77.2334203,3.8
1316,The Chocolate Haven,28.5503337,77.2349022,3.6
1317,The Laidback Cafe,28.5563909,77.233555,3.8
1318,Tirupati Vrindavan,28.5496806,77.2365188,3.7
1319,Wagh Bakri Tea Lounge,28.550513,77.2349022,3.7
1320,Dezertfox,28.5482151,77.240961,4.1
1321,Druk,28.550974,77.2340939,4.1
1322,Karate Kitchen,28.5577145,77.2399315,4.4
1323,Nimtho,28.54727,77.244433,4
1324,Nutri Punch,28.5482719,77.2405602,4
1325,Pho King Awesome,28.54954205,77.23670874,4.1
1326,Roadhouse Cafe,28.5497745,77.2356207,4.1
1327,Shikhara,28.5469731,77.2439536,4.2
1328,Stop My Starvation,28.54963187,77.23635536,4.3
1329,The Sugar Cube,28.5567356,77.2327504,4.1
1330,A Lot Like Cake,28.541704,77.2388987,3.1
1331,A W Foods,28.541887,77.240404,3.4
1332,Angels in my Kitchen,28.5307774,77.2457042,2.9
1333,Brown Sugar,28.5367217,77.2385097,3.2
1334,Cakes and Bakes,28.5398536,77.240072,3.2
1335,CDB Cafe,28.5331658,77.2414931,3.4
1336,Chungwa,28.5339137,77.2431379,3.3
1337,Fudged,28.53412,77.24218,3
1338,Gopala,28.5306584,77.2460449,3.2
1339,Hot N Chilly,28.5378256,77.2391233,2.8
1340,Kabooze,28.5343238,77.2432885,3.3
1341,Koyla Kebab,28.5345941,77.2432392,3.1
1342,Panda Wokk,28.5375972,77.2391222,3.4
1343,Relax Xpress,28.5376881,77.2390081,3.2
1344,Rollplay,28.527611,77.2504814,2.9
1345,Sagar Ratna,28.5375623,77.2390211,2.7
1346,Spanish Delights,28.5410272,77.2398689,3.1
1347,Subway,28.5328212,77.243265,3.3
1348,The Beer Cafe,28.5341433,77.2435154,3.4
1349,Tashan,28.5335898,77.2441084,4.6
1350,Amalfi,28.5322514,77.2427665,3.9
1351,Backkerei,28.5400134,77.2399764,3.6
1352,Beeryani,28.5333292,77.2437527,3.8
1353,Beijing Street,28.5413133,77.2398703,3.6
1354,Bikanervala,28.5373191,77.2389367,3.5
1355,Chaayos,28.5341539,77.2432781,3.8
1356,China Garden,28.5328167,77.2431781,3.8
1357,Chocolateria San Churro,28.5345364,77.2436699,3.8
1358,Cocoberry,28.5409162,77.2401507,3.5
1359,Costa Coffee,28.5337162,77.2432456,3.5
1360,Country Curries,28.54125928,77.24002328,3.5
1361,Culinaire,28.5306722,77.2456868,3.8
1362,Defence Bakery,28.5329663,77.2434692,3.6
1363,Fitoor,28.5331306,77.241504,3.5
1364,Happy Hakka,28.54047022,77.24028882,3.8
1365,Mainland China,28.5373346,77.2386742,3.7
1366,Mini Mughal,28.5328936,77.2434648,3.5
1367,Movenpick,28.5342396,77.2431486,3.9
1368,Not Just Paranthas,28.5323086,77.2426617,3.7
1369,Nutritious Nation,28.5337643,77.2425286,3.5
1370,Open Oven,28.5393522,77.2401571,3.7
1371,Starbucks,28.5340181,77.2428767,3.5
1372,Swagath,28.5340197,77.243348,3.5
1373,The Health Box,28.53412,77.24218,3.5
1374,Twisted Tacos,28.5345667,77.2437305,3.8
1375,Uber Lounge,28.5334703,77.2436254,3.6
1376,Zai,28.5370786,77.2386784,3.8
1377,Al Bake,28.5378735,77.238998,2.4
1378,Artusi Ristorante e Bar,28.5335863,77.2421548,4.1
1379,Baris,28.53712778,77.23869669,4.3
1380,Carnatic Cafe,28.533561,77.2422778,4.4
1381,Dilli BC,28.5335082,77.2445203,4.1
1382,Sumo Sushi,28.5417418,77.23985,4
1383,Whipped,28.5388101,77.2400353,4.2
1384,Cafe Coffee Day,28.53698056,77.236,3.2
1385,Chehel Pehel,28.53722177,77.23596912,3.5
1386,Cress Bistro,28.53732191,77.23567978,3.6
1387,Frosted Heaven,28.54053208,77.233935,3.6
1388,Baskin Robbins,28.5565678,77.2024756,2.9
1389,Behrouz Biryani,28.557068,77.2049011,3.2
1390,Cafe Coffee Day,28.5569719,77.2069091,3
1391,Chilli Singh,28.5571577,77.2049011,3.1
1392,Faasos,28.557068,77.2049011,2.8
1393,Gupta Ji Ka Dhaba,28.5583275,77.2058893,2.6
1394,Madras Cafe,28.5565998,77.2023408,2.5
1395,Nachos And Company,28.5608102,77.2018467,3.4
1396,Ovenstory Pizza,28.556941,77.20523,3.3
1397,Pizza Hut,28.5563457,77.2020264,3.3
1398,Red Chilli,28.5581568,77.2059791,3.1
1399,The Groghead,28.5557195,77.2057995,3.4
1400,The Tandoor,28.5570041,77.2051706,3.4
1401,Adyar Ananda Bhavan,28.5572354,77.2025317,3.5
1402,Drums of Heaven,28.5580181,77.2059342,3.5
1403,Evergreen Sweet House,28.5562101,77.2026428,3.5
1404,Gung The Palace,28.5568725,77.2054344,3.7
1405,Keventers,28.5565678,77.2024756,3.5
1406,Pasta La Vista,28.5577669,77.2080004,3.8
1407,Tamura,28.5580523,77.2062936,3.5
1408,The Chai Story,28.5574296,77.2057664,3.6
1409,The Clay Oven,28.5574266,77.2049011,3.5
1410,Hot n Hot,28.5526247,77.203602,2.4
1411,Bikaner Sweets,28.7010154,77.2052335,2.8
1412,Coalition Cafe,28.6945529,77.2044316,3.4
1413,Keventers,28.695646,77.2041375,3
1414,Mid Night Khana,28.73409022,77.0955538,3.3
1415,Ministry of Cafe,28.6965012,77.2041824,3.3
1416,Sardar A Pure Meat Shop,28.7011015,77.2088685,2.9
1417,The Mashup,28.69471,77.2041824,3.2
1418,Vaishnu Bhojanalaya,28.698905,77.2042028,3.1
1419,Central Perk,28.6957933,77.2042723,3.8
1420,Diet Dabba,28.6944315,77.2049891,3.7
1421,New Vikrant Restaurant,28.6987623,77.2053503,3.5
1422,The Vintage Avenue,28.6951234,77.2038231,3.9
1423,Big Yellow Door,28.6950596,77.2040926,4.3
1424,Amritsar Juction,28.7000027,77.1883704,3.1
1425,Bawarchi,28.6978702,77.193222,3.3
1426,Bawarchi,28.6989226,77.192054,3.3
1427,Bhogalji Bikaner Sweets,28.7002971,77.1886399,2.9
1428,Bikanervala,28.6947792,77.1889993,3.2
1429,Changezi Chicken,28.7014836,77.1898079,3.1
1430,Gola Northend,28.7014578,77.1895384,3.1
1431,Nut Khut Rasoi,28.7013265,77.1895597,3.4
1432,Raahgiri,28.6989717,77.192099,3.2
1433,Singh Dhaba,28.6975254,77.1863488,3
1434,Sugar Boutique,28.6943279,77.1898978,3.1
1435,Zaika Amritsari,28.7017609,77.1898978,3
1436,Ashok Meat Wala,28.7014836,77.1898079,3.5
1437,Nut Khat Caterers,28.699677,77.1878236,3.6
1438,Penta Cafe,28.6991827,77.1919642,3.6
1439,Penta Cafeteria,28.6993443,77.1917362,3.6
1440,Roti Aur Boti,28.7016159,77.1899423,3.5
1441,Sahni Fish Corner,28.7015792,77.1894036,3.5
1442,Bakingo,28.5508626,77.2046327,2.7
1443,Bandstand,28.5523954,77.2033238,3.3
1444,Big Fat Sandwich,28.5503273,77.2039324,2.9
1445,Blue Tokai Coffee Roasters,28.552966,77.207813,3.3
1446,Captain Grub,28.55402,77.19397,3.3
1447,Chaat Corner,28.5518155,77.2037786,3.2
1448,Cosy Restaurant,28.5513556,77.2043582,3.4
1449,Food Refill,28.5626079,77.214976,3.1
1450,Ganesh Anna South Indian Food Corner,28.5605341,77.2094004,3
1451,Giani,28.551367,77.2045662,3.3
1452,Gravies,28.5568936,77.2067363,3.3
1453,Green Chick Chop,28.542347,77.2027931,3.1
1454,Grub Pub,28.5516775,77.2084143,3.4
1455,Handi Masala Restaurant,28.5416535,77.2043752,2.6
1456,Himalaya Dhaba,28.5614631,77.2115953,2.6
1457,Hot Box,28.5622242,77.2106376,2.6
1458,Kallu Hot Zaika,28.5505307,77.2054205,2.9
1459,Mama Dhaba,28.560378,77.2091679,2.8
1460,Miam,28.5503273,77.2039324,3.2
1461,Momos House,28.5609831,77.2100361,3.3
1462,Overdose,28.5618666,77.2141709,2.7
1463,Punjabi Chaap Corner,28.5604449,77.2093036,2.8
1464,Punjabi Tadka,28.562373,77.2107833,3.1
1465,Rapti Chinese Food,28.5618535,77.2141542,3.2
1466,Riyaz Chicken Corner,28.5603597,77.2095255,3.4
1467,Sharda Pastry Shop,28.5509252,77.2080868,2.8
1468,Southy,28.5500479,77.2056973,3.1
1469,Spicy,28.5624222,77.2107781,2.9
1470,Subway,28.5510151,77.2081473,2.8
1471,The Foodie Cafe,28.5521888,77.2039336,3.4
1472,Wimpy,28.5522405,77.2039227,2.6
1473,Zaika,28.5617035,77.2145148,2.7
1474,Natural Ice Cream,28.5513376,77.2045658,4.5
1475,Cafe Coffee Day,28.550438,77.2039819,3.5
1476,Dzukou Tribal Kitchen,28.5509312,77.208163,3.8
1477,Havmor Ice Cream,28.5513546,77.2045516,3.6
1478,Lost in Frost,28.5397438,77.2063121,3.7
1479,Pink Box,28.5513909,77.2045677,3.8
1480,Potet,28.5542453,77.2059157,3.7
1481,South Cafe,28.5602363,77.2104167,3.5
1482,Sri Balaji,28.5622518,77.2106438,3.5
1483,Thalaivar,28.5509721,77.2080928,3.8
1484,The Junction,28.5543973,77.2059313,3.9
1485,Cravity ,28.5532206,77.2079154,4
1486,Little Saigon,28.5514459,77.208506,4
1487,Summer House Cafe,28.5525204,77.203809,4.1
1488,My Bar Grill,28.5543721,77.1944373,3.3
1489,Coast Cafe,28.5545112,77.1960285,4.5
1490,Chaayos,28.5541711,77.1945289,3.9
1491,Fork You,28.5540858,77.194058,3.8
1492,Imperfecto,28.5546859,77.1951433,3.7
1493,Maison Des Desserts,28.5534325,77.1941291,3.9
1494,Masha,28.5541496,77.1940584,3.5
1495,New York Slice,28.5536,77.1941855,3.7
1496,Out Of The Box,28.5541766,77.1944824,3.7
1497,Raasta,28.5541282,77.1944156,3.9
1498,Hauz Khas Social,28.5542851,77.1944706,4.3
1499,Kunzum Travel Cafe,28.55333,77.1943217,4.2
1500,Lord of the Drinks Meadow,28.5557479,77.1952737,4.2
1501,Matchbox,28.5541009,77.1941749,4
1502,Naivedyam,28.555157,77.1952749,4.2
1503,Rang De Basanti Urban Dhaba,28.554476,77.195013,4.4
1504,Smoke House Deli,28.5542015,77.1948582,4.1
1505,Cafe Regent,28.6430365,77.1729864,3
1506,Royal Brewery Bistro,28.6213161,77.2170282,3.5
1507,Baked and Wrapped,28.5780214,77.2093928,3.1
1508,Kerala Hotel,28.5739586,77.2100216,3.9
1509,Mysore Cafe,28.6083918,77.2014634,3.2
1510,Maharashtra Sadan,28.6184829,77.2296031,3.8
1511,Abhishek Restaurant,28.6307448,77.3016535,2.9
1512,AL Maroosh,28.6221018,77.2933535,2.8
1513,Cafe Meadows,28.6360907,77.2995552,3.1
1514,Dee The Baker,28.6281517,77.3089444,3.4
1515,Dilli Darbaar,28.6360024,77.3043502,3.1
1516,Finger Licious,28.6362503,77.3056876,3.2
1517,Garden Hut,28.6306439,77.3059907,2.7
1518,Hari Mirch Masala,28.6360078,77.3031004,2.8
1519,Madras Cafe,28.6355354,77.3032993,3.2
1520,Meet n Eat,28.6282279,77.3082609,2.7
1521,Punjabi Mirchi,28.6335406,77.3028343,3.3
1522,The Garam Masala,28.627967,77.3079824,3.4
1523,Unique Pastry Shop,28.6349194,77.3035124,3.4
1524,Vaishno Amritsari Dhaba,28.6278421,77.307845,3.2
1525,Zara Restaurant,28.6220862,77.2919552,3.3
1526,Bhatia Sweets,28.630711,77.305996,3.5
1527,De Cafepedia,28.6360258,77.3030936,3.5
1528,Icy Curls,28.634931,77.3037739,3.7
1529,Mangal Sweets,28.6304523,77.3015435,2.4
1530,Sweet Tickles,28.631723,77.305766,4.1
1531,Ashish Lal Dhaba,28.63209722,77.23888333,3.2
1532,Udupi Cafe,28.6311424,77.24134527,3.5
1533,Amritsar Express,28.6356447,77.0969155,3.1
1534,Baba Chicken Ludhiana Wale,28.6355956,77.0968706,3.1
1535,Bombay Vada Pav,28.6360464,77.0969926,2.8
1536,Cafe Coffee Day,28.6362828,77.0971876,3.1
1537,Chin Pokli,28.620964,77.107504,3.1
1538,Curries,28.6275885,77.1090874,2.7
1539,Deepak Vaishno Dhaba,28.6310878,77.0981016,3.4
1540,Delhi Dhaba,28.6237129,77.1022244,3.1
1541,Dewan Sweets,28.6196388,77.1108383,3.3
1542,Frontier,28.6312881,77.0975994,3.2
1543,Giani,28.6255303,77.1109713,3
1544,Green Chick Chop,28.6316476,77.0980497,3.3
1545,Khalsa Veg Corner,28.6343754,77.0980565,3.4
1546,Kings Kulfi,28.6349446,77.0971673,3.3
1547,Kohli Dhaba,28.631387,77.0982505,3.4
1548,Laxmi Ice Cream,28.6353891,77.0968803,3.4
1549,Moti Mahal Delux,28.6255608,77.1013347,2.7
1550,Muradabadi Biryani,28.6322412,77.0981402,2.6
1551,Nagi Fish Corner,28.63561,77.0965558,3.1
1552,Papa Veg Chinese Food,28.6347297,77.0971629,2.9
1553,Rewari Sweets,28.6134073,77.1087679,3.2
1554,Roti Aur Boti,28.6313278,77.097836,3.2
1555,Sahni Chicken Corner,28.6249007,77.1017394,3.2
1556,Sarpal Restaurant,28.6249622,77.1112093,3.1
1557,Shanta Fresh Fish Corner,28.635497,77.0965824,3.1
1558,Shree Meenakshi Dosai,28.6358663,77.0970387,2.9
1559,Singz,28.6315014,77.0977886,2.9
1560,Sona Bakers,28.6356765,77.0967806,3.4
1561,The Great Indian Food Truck,28.6246348,77.110907,3
1562,Tihar Food Court,28.6197878,77.1040333,2.9
1563,Uncle Da Dhabha,28.6351319,77.0998706,3
1564,Variety Chicken Corner,28.6212976,77.1074751,2.9
1565,Wah Ji Wah,28.6350345,77.0971697,2.5
1566,Kati Roll Cottage,28.6344684,77.0994344,3.5
1567,Pul Bangash Wale,28.6315308,77.097993,3.7
1568,Sunny Chicken Soup,28.6351651,77.0970504,3.6
